Model	Annotation	Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z-score
baseline.all_genes	Stomach	L2_0	0.16211595765185932	0.17673745141170064	0.009501452765256062	1.090191576274315	0.05860899138418092	0.12505918400248536	-2.795555362804581e-09	1.8798710094736433e-09	-1.4870995662555198
baseline.all_genes	Testis	L2_0	0.17516627219639672	0.18831092580741188	0.01853594207615035	1.0750410078732358	0.105819127413797	0.4786869170917232	2.646680141898898e-09	3.456228270583215e-09	0.7657712207337187
baseline.all_genes	Small_Intestine_Terminal_Ileum	L2_0	0.1614934277042434	0.16867079434410415	0.011402954601416276	1.0444437073501545	0.07060940351268952	0.528526114827224	-2.589193783796042e-09	2.358211063986418e-09	-1.0979482809393495
baseline.all_genes	Uterus	L2_0	0.16833538578655594	0.1954938444489545	0.010908527881547853	1.1613354110634508	0.06480234580850118	0.014312347103324408	-1.3368826275233974e-09	2.4388023978147702e-09	-0.5481717701775588
baseline.all_genes	Vagina	L2_0	0.1716451448451551	0.166079261352689	0.00828858134633634	0.9675733123853446	0.04828905212444927	0.5029280825278482	-6.533294239163423e-09	1.7927911356791506e-09	-3.6442026676400654
baseline.no_all_genes	Artery_Coronary	L2_0	0.19105680623516333	0.20525136016719128	0.008712594537096682	1.074294939875403	0.04560211545864917	0.09952893205245067	-3.864916718230814e-09	1.4192269585462536e-09	-2.7232548641760133
baseline.no_all_genes	Adipose_Visceral_(Omentum)	L2_0	0.18616966935456677	0.1798381198904596	0.009538623274241943	0.9659904350367164	0.05123618314041958	0.5047729211313663	-6.434373987790529e-09	1.9058108217831996e-09	-3.376187140006957
baseline.no_all_genes	Adipose_Subcutaneous	L2_0	0.19589663687883513	0.2044798625962567	0.010205131308357701	1.0438150743891046	0.05209446915961973	0.39920057810915754	-3.3728903265757956e-09	1.9783256165539594e-09	-1.7049217269152208
baseline.no_all_genes	Adrenal_Gland	L2_0	0.16033828320969126	0.18036495783824347	0.012549902582138792	1.1249026385193437	0.07827140425175916	0.11266231349250341	-1.5382658956496709e-09	2.843746594822775e-09	-0.5409293143243437
baseline.no_all_genes	Artery_Aorta	L2_0	0.19223694586908352	0.20549061948909642	0.008889138643177679	1.0689444662163894	0.04624053197990009	0.13284720722765417	-4.227027729238199e-09	1.5214562632175815e-09	-2.7782775170275777
baseline.no_all_genes	Brain_Caudate_(basal_ganglia)	L2_0	0.22539358537492457	0.29781873468562503	0.010477987334624309	1.3213274645337705	0.04648751346314935	1.4881779975349064e-10	7.082402959544899e-09	1.918714397846084e-09	3.691223127056055
baseline.no_all_genes	Brain_Amygdala	L2_0	0.2346412836832569	0.29086959925986794	0.010907876816714108	1.2396352197446798	0.04648745798475382	2.067727691660651e-07	3.89028351415687e-09	1.6080163193649833e-09	2.419305990434954
baseline.no_all_genes	Bladder	L2_0	0.1878433371765457	0.19620757703477287	0.009701634823767399	1.0445277430860695	0.05164747906202954	0.38598877136296517	-3.4740310436110205e-09	1.691652317690803e-09	-2.0536318292362
baseline.no_all_genes	Brain_Anterior_cingulate_cortex_(BA24)	L2_0	0.23430359767286865	0.3064716775576062	0.010522247810243369	1.308010976363656	0.04490860539382063	2.329317180075702e-10	6.6632924349651565e-09	1.912028680010881e-09	3.4849333091213026
baseline.no_all_genes	Artery_Tibial	L2_0	0.20418864854971994	0.24583353869820834	0.011827758229481806	1.2039530132760925	0.0579256403991613	0.0005088171324918065	1.0166797374651333e-09	2.1244779205100436e-09	0.4785550970664121
baseline.no_all_genes	Brain_Cerebellar_Hemisphere	L2_0	0.1992875882022271	0.2610173277676394	0.010617609913281562	1.309752052911454	0.05327782833373115	1.1251536056047521e-08	6.304873103923082e-09	1.7344676407553953e-09	3.635047985776883
baseline.no_all_genes	Brain_Frontal_Cortex_(BA9)	L2_0	0.23468959643586088	0.3124094180935146	0.010586014040579704	1.3311600634964407	0.045106447841512194	2.840688584098616e-11	8.038869725043283e-09	1.910431089477045e-09	4.207882592218397
baseline.no_all_genes	Brain_Cerebellum	L2_0	0.19580504395202342	0.25554525314075155	0.010741743503658058	1.305100461065578	0.054859380978408416	3.916202160977419e-08	6.054278222764333e-09	1.75373744678663e-09	3.4522147165515435
baseline.no_all_genes	Brain_Hippocampus	L2_0	0.23564863812557257	0.29679779277723034	0.011639717113190624	1.259492926155052	0.04939437463240524	1.613309406176462e-07	4.963581268592166e-09	1.7274581951306681e-09	2.8733437848646237
baseline.no_all_genes	Brain_Cortex	L2_0	0.22672352809243973	0.29008949131834455	0.011035047908503496	1.2794856085693465	0.04867182511382006	9.625352756104174e-09	5.5553173796265045e-09	1.7288026337914653e-09	3.213390164407054
baseline.no_all_genes	Brain_Putamen_(basal_ganglia)	L2_0	0.22555596990451018	0.3002482370190012	0.010312490410716128	1.3311473739582784	0.04572031684677622	2.035305256629335e-11	7.311864737072975e-09	1.882586013668164e-09	3.8839472321511725
baseline.no_all_genes	Brain_Substantia_nigra	L2_0	0.2296353779525089	0.282610709801849	0.010631633294686254	1.2306932508469839	0.04629788924285435	5.103529874450573e-07	3.793295029081361e-09	1.5985180886200052e-09	2.3730072597152145
baseline.no_all_genes	Brain_Spinal_cord_(cervical_c-1)	L2_0	0.22386200401633308	0.263848577796763	0.010233400775173367	1.1786215305099854	0.04571298653444884	8.355764018131676e-05	1.7422543884792532e-09	1.574114193843783e-09	1.1068157540876329
baseline.no_all_genes	Brain_Hypothalamus	L2_0	0.2325036121331439	0.2984944654829817	0.010839278789528768	1.2838272177554295	0.046619829645148145	1.597362312755059e-08	6.3977190724005905e-09	1.9855545015535393e-09	3.22213218896529
baseline.no_all_genes	Brain_Nucleus_accumbens_(basal_ganglia)	L2_0	0.2259516983190685	0.3003064848743703	0.010304558232620836	1.3290738113873555	0.04560513733368657	7.590499800619966e-11	7.56159769685524e-09	1.9508964876251734e-09	3.875960485253615
baseline.no_all_genes	Cervix_Ectocervix	L2_0	0.17030144641335687	0.16878848932467133	0.009238257402781069	0.9911160056444073	0.05424649994080441	0.8697877173067244	-6.1262335900463626e-09	1.8354422042971041e-09	-3.3377425754424386
baseline.no_all_genes	Cervix_Endocervix	L2_0	0.1697624572671187	0.18709555736542072	0.012469627949118657	1.102102080620974	0.07345338981220026	0.16545126569816285	-1.8732307263131955e-09	2.697036062910985e-09	-0.69455160502799
baseline.no_all_genes	Cells_Transformed_fibroblasts	L2_0	0.17993782752649276	0.17930907106141555	0.010039173379786015	0.9965057015874851	0.05579245630443059	0.9500331808328293	-5.573023017130134e-09	2.0253970113152136e-09	-2.7515706728090956
baseline.no_all_genes	Cells_EBV-transformed_lymphocytes	L2_0	0.1639595588710182	0.16609926810060105	0.008636500207954288	1.0130502255819442	0.052674575776020166	0.8041603926412365	-3.81221078045827e-09	1.8626706470621902e-09	-2.046637061936258
baseline.no_all_genes	Breast_Mammary_Tissue	L2_0	0.1879322460615461	0.19274039114076086	0.011024133635202606	1.0255844602508508	0.058660149422107705	0.661652058659788	-3.757071853201495e-09	2.14439430502704e-09	-1.7520433832499474
baseline.no_all_genes	Colon_Sigmoid	L2_0	0.17834686174282552	0.19924123061594518	0.00938970651916447	1.1171557978028743	0.05264856598768941	0.025858766633875933	-3.2652069562548205e-09	1.7085593276769677e-09	-1.911087840709833
baseline.no_all_genes	Esophagus_Muscularis	L2_0	0.18017754601076738	0.22074485253283346	0.010532339699601581	1.2251518428364085	0.0584553399288287	0.00012116816706455059	4.552381868512814e-10	1.9471767087257414e-09	0.23379397710092545
baseline.no_all_genes	Esophagus_Mucosa	L2_0	0.1602169980703417	0.1657103901333432	0.008186086745753749	1.0342871987939113	0.05109374688296012	0.5024828421713017	-3.554317102149665e-09	1.7906193612556606e-09	-1.9849651908472734
baseline.no_all_genes	Colon_Transverse	L2_0	0.15940658519593254	0.1719645441566099	0.009932350558771058	1.0787794239820263	0.06230828260051389	0.20588774823603753	-2.9407085870048617e-09	1.9075204446810055e-09	-1.5416393544849456
baseline.no_all_genes	Esophagus_Gastroesophageal_Junction	L2_0	0.178522834234081	0.2147970904178706	0.01106730708027833	1.20319112868344	0.06199378991354552	0.0010597313383412207	-2.1098910446657654e-10	2.0300821595950225e-09	-0.10393131306009132
baseline.no_all_genes	Heart_Left_Ventricle	L2_0	0.18812063224617898	0.21510149292449166	0.010341831607140292	1.1434231873248486	0.05497446762568145	0.00835056182430922	-1.0260314154720648e-09	1.8226763778701375e-09	-0.5629257217186405
baseline.no_all_genes	Liver	L2_0	0.16074541880194773	0.1721772658785391	0.009818911279513292	1.0711177162111	0.06108361502738091	0.24410872367344877	-1.2051437811197942e-09	2.049181090108227e-09	-0.5881099464255475
baseline.no_all_genes	Heart_Atrial_Appendage	L2_0	0.1964800804675735	0.19880976771196282	0.00917090715398829	1.0118571167053945	0.046676014851804934	0.7988139341420011	-5.342733914766091e-09	1.542129822095126e-09	-3.4645163060963915
baseline.no_all_genes	Fallopian_Tube	L2_0	0.16252980334864411	0.18192806923788024	0.01090515851131569	1.1193520541437236	0.0670963619387574	0.0780555295500305	-9.686302612926621e-10	2.51052070840719e-09	-0.38582842915771587
baseline.no_all_genes	Kidney_Cortex	L2_0	0.1667157343060301	0.17835505668605287	0.010968083315404494	1.0698153802247432	0.06578913118824789	0.29027733389893656	-2.8967088686042164e-09	2.1758882839421933e-09	-1.3312764676300692
baseline.no_all_genes	Lung	L2_0	0.17971320677740688	0.17075756284079846	0.008451867366599534	0.9501670239088166	0.04702975100248494	0.29380655530005007	-6.760769450504667e-09	1.5661518684553795e-09	-4.316803233885926
baseline.no_all_genes	Muscle_Skeletal	L2_0	0.17159532231903227	0.19015175315065241	0.008573032406036539	1.108140656638179	0.04996075819652849	0.029013437126345343	-3.0278889509952567e-09	1.4679124502784212e-09	-2.062717671221436
baseline.no_all_genes	Nerve_Tibial	L2_0	0.18915130430173058	0.21458615146144602	0.01149477458688139	1.1344682620805102	0.06077026341063524	0.02796521305192475	-3.088427388846118e-10	2.230460444239526e-09	-0.1384659116830523
baseline.no_all_genes	Minor_Salivary_Gland	L2_0	0.17156495909604155	0.1695696944659272	0.00810417047094066	0.9883702089247874	0.04723674644076924	0.8056162898749342	-5.011097230233616e-09	1.632844144425979e-09	-3.068937869753179
baseline.no_all_genes	Ovary	L2_0	0.16491172270358834	0.18321421357820417	0.011171483006970772	1.1109835648707196	0.0677422006381581	0.10441521419737052	-1.2303235182241046e-09	2.4443297092114273e-09	-0.5033377917830173
baseline.no_all_genes	Pancreas	L2_0	0.16479765092660673	0.17175841639732237	0.009922641297801084	1.042238256623061	0.06021106030340305	0.4830735236936725	1.0419946178889808e-09	2.040986843863877e-09	0.5105347058074797
baseline.no_all_genes	Pituitary	L2_0	0.16201782237313248	0.19644019174016045	0.009922592968554874	1.2124603877698843	0.0612438361608318	0.0007211253266392857	3.029730033272155e-09	2.235390902619328e-09	1.355346856660308
baseline.no_all_genes	Skin_Not_Sun_Exposed_(Suprapubic)	L2_0	0.15714125390716804	0.1661523200907552	0.00746475529573539	1.0573437334852278	0.04750347289544495	0.22809128310107576	-3.5391080746998116e-09	1.5921638944213974e-09	-2.222828998383955
baseline.no_all_genes	Prostate	L2_0	0.14774442352569359	0.16911140972652952	0.009085347404214652	1.1446212702377907	0.06149367392289198	0.018278064683760854	-9.021894244935842e-10	2.011572593576944e-09	-0.4484995606792029
baseline.no_all_genes	Skin_Sun_Exposed_(Lower_leg)	L2_0	0.1589313420427135	0.17255679183488187	0.00814550343948818	1.0857316726647062	0.05125171243629869	0.09359549909825786	-2.4330747669849388e-09	1.721607232324822e-09	-1.4132577520015213
baseline.no_all_genes	Testis	L2_0	0.17516627219639672	0.1897569131932333	0.019165767695582446	1.083295949693315	0.1094147146894452	0.44732856385896724	3.5446075919258585e-09	3.7142994865547525e-09	0.9543138900772123
baseline.no_all_genes	Spleen	L2_0	0.1480232283688457	0.1667891873370409	0.01084181633771879	1.1267771225839907	0.07324402026081371	0.08419578503284977	4.333830134552975e-10	2.528173300458773e-09	0.1714214027086885
baseline.no_all_genes	Stomach	L2_0	0.16211595765185932	0.17699574948187458	0.009375932223711868	1.0917848683469478	0.05783472743532435	0.11428040489958846	-2.606832062207908e-09	1.8463674486228817e-09	-1.4118706783702348
baseline.no_all_genes	Thyroid	L2_0	0.1671262249505507	0.18041789106229067	0.009702678118845872	1.0795307027109162	0.05805598805164599	0.17128804981990842	-2.937502250024468e-09	1.9234556798894073e-09	-1.5272003824872977
baseline.no_all_genes	Small_Intestine_Terminal_Ileum	L2_0	0.1614934277042434	0.1689268900193373	0.011290449845191201	1.0460295036198466	0.06991275128464274	0.5100201494472437	-2.394264013600573e-09	2.33438236284538e-09	-1.02565203186431
baseline.no_all_genes	Vagina	L2_0	0.1716451448451551	0.16696559628220253	0.008175219045392987	0.9727370758597681	0.04762860640636258	0.5676889004225334	-6.0454941778389125e-09	1.7243499624457518e-09	-3.505955466988972
baseline.no_all_genes	Uterus	L2_0	0.16833538578655594	0.19610063320969706	0.01095916172019208	1.1649400528201872	0.06510313722206904	0.01290569519632293	-1.0548030668574808e-09	2.464708390035599e-09	-0.42796262272724517
no_baseline.all_genes	Adipose_Visceral_(Omentum)	L2_0	0.18616966935456677	0.1696645739479143	0.016568955149139503	0.9113438001803723	0.08899921886622325	0.3158033394838289	-6.319755323706772e-09	2.0386259416925374e-09	-3.100007311032201
no_baseline.all_genes	Artery_Aorta	L2_0	0.19223694586908352	0.21575904009961827	0.016868025997334727	1.122359903941429	0.08774601532018786	0.165826445281113	-1.4447411162975608e-09	2.071220833019021e-09	-0.6975311822215015
no_baseline.all_genes	Artery_Coronary	L2_0	0.19105680623516333	0.22070337005812238	0.016465000502760486	1.1551714613425936	0.08617856033087065	0.07325849372961286	-6.644611435640962e-10	2.0269640586070197e-09	-0.32781101408415225
no_baseline.all_genes	Adrenal_Gland	L2_0	0.16033828320969126	0.19755451615295785	0.019539447514640013	1.2321107111680558	0.12186389378440718	0.06038270644999818	1.0966921195188177e-09	2.733019220109216e-09	0.4012749385183585
no_baseline.all_genes	Adipose_Subcutaneous	L2_0	0.19589663687883513	0.20616982264884678	0.01734805503786733	1.0524418690064892	0.08855718665858132	0.5548993261993622	-3.1011316665300793e-09	2.0771694725943185e-09	-1.4929603517891414
no_baseline.all_genes	Bladder	L2_0	0.1878433371765457	0.20798536886308888	0.01752662864932129	1.1072278207430513	0.09330449997728044	0.250445841917497	-1.7795262833206377e-09	2.176925052901855e-09	-0.81744949416082
no_baseline.all_genes	Brain_Caudate_(basal_ganglia)	L2_0	0.22539358537492457	0.34074053119982506	0.016559076285547925	1.51175789068278	0.07346738044032264	3.182742921559355e-10	8.216768259831018e-09	1.8687345602065533e-09	4.396969176255193
no_baseline.all_genes	Brain_Anterior_cingulate_cortex_(BA24)	L2_0	0.23430359767286865	0.35062568043311537	0.017047637307420486	1.4964587992483749	0.07275875179356893	5.274976587625709e-10	7.961011845228371e-09	1.8720421458937236e-09	4.25258152584366
no_baseline.all_genes	Artery_Tibial	L2_0	0.20418864854971994	0.2802727215715768	0.01914438140957432	1.372616565917132	0.09375830412488706	0.00012090698899448025	4.560622916371476e-09	2.2562753588728527e-09	2.0213059981516555
no_baseline.all_genes	Brain_Amygdala	L2_0	0.2346412836832569	0.3344301396739883	0.017978567028608682	1.425282603403401	0.07662149962015215	6.774401597498551e-08	6.146206688023909e-09	1.9085521484205634e-09	3.2203504070403572
no_baseline.all_genes	Brain_Cerebellar_Hemisphere	L2_0	0.1992875882022271	0.292176093615564	0.019164815828444592	1.466102812780685	0.09616663035229817	2.576489357793617e-06	6.711250891142972e-09	2.261687733281513e-09	2.967364058435038
no_baseline.all_genes	Brain_Cerebellum	L2_0	0.19580504395202342	0.28106043435893563	0.01888280476880658	1.4354095721242077	0.09643676377117888	9.398005002307485e-06	5.9453170072574384e-09	2.2438791711847523e-09	2.649570923250004
no_baseline.all_genes	Brain_Frontal_Cortex_(BA9)	L2_0	0.23468959643586088	0.3581157234731569	0.017204361897411116	1.5259122215544292	0.07330687920848232	1.8152605974523612e-10	8.659249621462738e-09	1.9025434959935985e-09	4.551406913795927
no_baseline.all_genes	Brain_Hippocampus	L2_0	0.23564863812557257	0.3377170666519427	0.018691500214977327	1.4331382066888068	0.07931936447269851	1.3003123594619447e-07	6.31411331074197e-09	1.9756611909049272e-09	3.19594945722949
no_baseline.all_genes	Brain_Cortex	L2_0	0.22672352809243973	0.3276042516416324	0.018793924730919523	1.4449503957439371	0.08289357919331981	1.6243114493151834e-07	6.534607017070948e-09	2.030876086693847e-09	3.217629603246215
no_baseline.all_genes	Brain_Putamen_(basal_ganglia)	L2_0	0.22555596990451018	0.3440811485596631	0.015976178531378213	1.5254801223187793	0.07083021805249393	3.0318084081366064e-11	8.554099091185347e-09	1.8004575426918616e-09	4.751069596673813
